Paper URL,Paper ID,Video_Presentation,bib,Supplentary,Slides_Presentation
https://www.aclweb.org/anthology/P17-1093.pdf,P17-1093,https://vimeo.com/234957861,/anthology/P17-1093.bib,,
https://www.aclweb.org/anthology/P17-1094.pdf,P17-1094,https://vimeo.com/234957914,/anthology/P17-1094.bib,,
https://www.aclweb.org/anthology/P17-1095.pdf,P17-1095,https://vimeo.com/234955407,/anthology/P17-1095.bib,https://www.aclweb.org/anthology/attachments/P17-1095.Notes.zip,
https://www.aclweb.org/anthology/P17-1096.pdf,P17-1096,https://vimeo.com/234955469,/anthology/P17-1096.bib,,
https://www.aclweb.org/anthology/P17-1097.pdf,P17-1097,https://vimeo.com/234955545,/anthology/P17-1097.bib,,
https://www.aclweb.org/anthology/P17-1098.pdf,P17-1098,https://vimeo.com/234956203,/anthology/P17-1098.bib,,
https://www.aclweb.org/anthology/P17-1099.pdf,P17-1099,https://vimeo.com/234956256,/anthology/P17-1099.bib,https://www.aclweb.org/anthology/attachments/P17-1099.Notes.pdf,https://www.aclweb.org/anthology/attachments/P17-1099.Presentation.pdf
https://www.aclweb.org/anthology/P17-1100.pdf,P17-1100,https://vimeo.com/234956306,/anthology/P17-1100.bib,,
https://www.aclweb.org/anthology/P17-1101.pdf,P17-1101,https://vimeo.com/234956352,/anthology/P17-1101.bib,,
https://www.aclweb.org/anthology/P17-1103.pdf,P17-1103,https://vimeo.com/234958888,/anthology/P17-1103.bib,https://www.aclweb.org/anthology/attachments/P17-1103.Notes.pdf,
https://www.aclweb.org/anthology/P17-1104.pdf,P17-1104,https://vimeo.com/234958945,/anthology/P17-1104.bib,https://www.aclweb.org/anthology/attachments/P17-1104.Notes.pdf,https://www.aclweb.org/anthology/attachments/P17-1104.Presentation.pdf
https://www.aclweb.org/anthology/P17-1105.pdf,P17-1105,https://vimeo.com/234958993,/anthology/P17-1105.bib,,
https://www.aclweb.org/anthology/P17-1106.pdf,P17-1106,https://vimeo.com/234946242,/anthology/P17-1106.bib,,
https://www.aclweb.org/anthology/P17-1108.pdf,P17-1108,https://vimeo.com/234959124,/anthology/P17-1108.bib,,
https://www.aclweb.org/anthology/P17-1109.pdf,P17-1109,https://vimeo.com/234959176,/anthology/P17-1109.bib,,
https://www.aclweb.org/anthology/P17-1110.pdf,P17-1110,https://vimeo.com/234944621,/anthology/P17-1110.bib,,
https://www.aclweb.org/anthology/P17-1111.pdf,P17-1111,https://vimeo.com/234944928,/anthology/P17-1111.bib,,
https://www.aclweb.org/anthology/P17-1113.pdf,P17-1113,https://vimeo.com/234945423,/anthology/P17-1113.bib,,
https://www.aclweb.org/anthology/P17-1114.pdf,P17-1114,https://vimeo.com/234945176,/anthology/P17-1114.bib,,
https://www.aclweb.org/anthology/P17-1115.pdf,P17-1115,https://vimeo.com/234945689,/anthology/P17-1115.bib,,
https://www.aclweb.org/anthology/P17-1116.pdf,P17-1116,https://vimeo.com/234945928,/anthology/P17-1116.bib,,https://www.aclweb.org/anthology/attachments/P17-1116.Presentation.pdf
https://www.aclweb.org/anthology/P17-1117.pdf,P17-1117,https://vimeo.com/234946056,/anthology/P17-1117.bib,https://www.aclweb.org/anthology/attachments/P17-1117.Notes.pdf,
https://www.aclweb.org/anthology/P17-1121.pdf,P17-1121,https://vimeo.com/306164201,/anthology/P17-1121.bib,,
https://www.aclweb.org/anthology/P17-2001.pdf,P17-2001,https://vimeo.com/234953227,/anthology/P17-2001.bib,,
https://www.aclweb.org/anthology/P17-2002.pdf,P17-2002,https://vimeo.com/234954327,/anthology/P17-2002.bib,,
https://www.aclweb.org/anthology/P17-2003.pdf,P17-2003,https://vimeo.com/234953454,/anthology/P17-2003.bib,,
https://www.aclweb.org/anthology/P17-2004.pdf,P17-2004,https://vimeo.com/234951559,/anthology/P17-2004.bib,,
https://www.aclweb.org/anthology/P17-2005.pdf,P17-2005,https://vimeo.com/234952413,/anthology/P17-2005.bib,https://www.aclweb.org/anthology/attachments/P17-2005.Notes.pdf,
https://www.aclweb.org/anthology/P17-2007.pdf,P17-2007,https://vimeo.com/234954840,/anthology/P17-2007.bib,,
https://www.aclweb.org/anthology/P17-2008.pdf,P17-2008,https://vimeo.com/234954045,/anthology/P17-2008.bib,,
https://www.aclweb.org/anthology/P17-2009.pdf,P17-2009,https://vimeo.com/234952193,/anthology/P17-2009.bib,https://www.aclweb.org/anthology/attachments/P17-2009.Notes.zip,
https://www.aclweb.org/anthology/P17-2010.pdf,P17-2010,https://vimeo.com/234952906,/anthology/P17-2010.bib,,
https://www.aclweb.org/anthology/P17-2011.pdf,P17-2011,https://vimeo.com/234958170,/anthology/P17-2011.bib,,
https://www.aclweb.org/anthology/P17-2012.pdf,P17-2012,https://vimeo.com/234955092,/anthology/P17-2012.bib,,
https://www.aclweb.org/anthology/P17-2013.pdf,P17-2013,https://vimeo.com/234955925,/anthology/P17-2013.bib,,
https://www.aclweb.org/anthology/P17-2014.pdf,P17-2014,https://vimeo.com/234956698,/anthology/P17-2014.bib,,
https://www.aclweb.org/anthology/P17-2015.pdf,P17-2015,https://vimeo.com/234956890,/anthology/P17-2015.bib,,https://www.aclweb.org/anthology/attachments/P17-2015.Presentation.pdf
https://www.aclweb.org/anthology/P17-2016.pdf,P17-2016,https://vimeo.com/234958364,/anthology/P17-2016.bib,,
https://www.aclweb.org/anthology/P17-2017.pdf,P17-2017,https://vimeo.com/234958413,/anthology/P17-2017.bib,,https://www.aclweb.org/anthology/attachments/P17-2017.Presentation.pdf
https://www.aclweb.org/anthology/P17-2018.pdf,P17-2018,https://vimeo.com/234957642,/anthology/P17-2018.bib,,
https://www.aclweb.org/anthology/P17-2019.pdf,P17-2019,https://vimeo.com/234957682,/anthology/P17-2019.bib,,
https://www.aclweb.org/anthology/P17-2020.pdf,P17-2020,https://vimeo.com/234955312,/anthology/P17-2020.bib,,
